sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accept_offer_price,color,condition,cost,country_of_manufacture,cpu_cores,cpu_quantity,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decline_offer_price,description,drive,featured,gallery,generation,gift_message_available,has_options,hdd1_capacity,hdd1_quantity,hdd_size,hdd_tech,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,part_number,part_type,power_supply,price,processor,raid,ram_quantity,ram_technology,required_options,server_compatibility,server_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,warranty,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
poweredge-2800-1,,Server,simple,Servers,"Default Category",base,825,,,,,Single,2,3.6GHz,"2015-01-28 21:38:31",,,,,824.0,"<p><span style=""font-size: medium;"">The dual processor Dell&trade; PowerEdge&trade; 2800 server delivers aggressive performance, massive internal storage capacity and outstanding reliability in either a tower server or rack-mountable chassis to handle your growing data storage needs and keep your business running.</span></p>",Optical,No,,"Generation 8",,0,300GB,3,"3.5""",SCSI,/p/o/poweredge-2800.jpg,"PowerEdge 2800",Dell,,"Buy your PowerEdge 2800 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2800 Servers",,,"Use config","Use config","PowerEdge 2800",,,"Block after Info Column",,,,Redundant,825.0000,Intel,Yes,4GB,DDR2,0,,"Rack - 4U+","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-2800.jpg,"PowerEdge 2800",,,,1,2,/p/o/poweredge-2800.jpg,"PowerEdge 2800","2015-02-25 13:13:18",poweredge-2800-1,poweredge-2800-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2800.jpg,"PowerEdge 2800",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2800-2,,Server,simple,Servers,"Default Category",base,695,,,,,Single,2,3.2GHz,"2015-01-28 21:38:31",,,,,694.0,"<p><span style=""font-size: medium;"">The dual processor Dell&trade; PowerEdge&trade; 2800 server delivers aggressive performance, massive internal storage capacity and outstanding reliability in either a tower server or rack-mountable chassis to handle your growing data storage needs and keep your business running.</span></p>",Optical,No,,"Generation 8",,0,146GB,3,"3.5""",SCSI,/d/e/dell-poweredge-2800_t.jpg,"PowerEdge 2800 Tower",Dell,,"Buy your PowerEdge 2800 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2800 Servers",,,"Use config","Use config","PowerEdge 2800",,,"Block after Info Column",,,,Redundant,695.0000,Intel,Yes,4GB,DDR2,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/d/e/dell-poweredge-2800_t.jpg,"PowerEdge 2800 Tower",,,,1,2,/d/e/dell-poweredge-2800_t.jpg,"PowerEdge 2800 Tower","2015-02-25 13:13:44",poweredge-2800-2,poweredge-2800-2,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/d/e/dell-poweredge-2800_t.jpg,"PowerEdge 2800 Tower",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2850-1,,Server,simple,Servers,"Default Category",base,395,,,,,Single,2,3.6GHz,"2015-01-28 21:38:31",,,,,394.0,"<p><span style=""font-size: medium;"">The Dell&trade; PowerEdge&trade; 2850 server offers the perfect balance of performance, storage capacity, configuration flexibility and rack density making it ideal for network infrastructure applications that also demand uncompromised availability and expandability.</span></p>",Optical,No,,"Generation 8",,0,36GB,6,"3.5""",SCSI,/p/o/poweredge-2850.jpg,"PowerEdge 2850",Dell,,"Buy your PowerEdge 2850 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2850 Servers",,,"Use config","Use config","PowerEdge 2850",,,"Block after Info Column",,,,Redundant,395.0000,Intel,Yes,6GB,DDR2,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-2850.jpg,"PowerEdge 2850",,,,1,2,/p/o/poweredge-2850.jpg,"PowerEdge 2850","2015-02-25 13:14:30",poweredge-2850-1,poweredge-2850-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2850.jpg,"PowerEdge 2850",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1900-gen-i-1,,Server,simple,Servers,"Default Category",base,595,,,,,Dual,2,2.33GHz,"2015-01-28 21:38:31",,,,,594.0,"<div id=""product-full-descript""><p>Designed with next generation performance features, remote management advancements and a variety of storage options, the Dell&trade; Poweredge&trade; 1900 server is ideal for remote/branch offices, file/print, messaging and dedicated application support.&nbsp;Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 9",,0,250GB,4,"3.5""",SATA,/p/o/poweredge-1900-gen-i.jpg,"PowerEdge 1900 Gen I",Dell,,"Buy your PowerEdge 1900 Gen I today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 1900 Gen I Servers",,,"Use config","Use config","PowerEdge 1900 Gen I",,,"Block after Info Column",,,,Single,595.0000,Intel,Yes,8GB,DDR2,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-1900-gen-i.jpg,"PowerEdge 1900 Gen I",,,,1,2,/p/o/poweredge-1900-gen-i.jpg,"PowerEdge 1900 Gen I","2015-02-24 19:04:35",poweredge-1900-gen-i-1,poweredge-1900-gen-i-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1900-gen-i.jpg,"PowerEdge 1900 Gen I",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1900-gen-ii-1,,Server,simple,Servers,"Default Category",base,855,,,,,Quad,2,2.66GHz,"2015-01-28 21:38:31",,,,,854.0,"<div id=""product-full-descript""><p>Designed with next generation performance features, remote management advancements and a variety of storage options, the Dell&trade; Poweredge&trade; 1900 server is ideal for remote/branch offices, file/print, messaging and dedicated application support.&nbsp;Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 9",,0,1TB,4,"3.5""",SATA,/p/o/poweredge-1900-gen-ii.jpg,"PowerEdge 1900 Gen II",Dell,,"Buy your PowerEdge 1900 Gen II today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 1900 Gen II Servers",,,"Use config","Use config","PowerEdge 1900 Gen II",,,"Block after Info Column",,,,Single,855.0000,Intel,Yes,16GB,DDR2,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-1900-gen-ii.jpg,"PowerEdge 1900 Gen II",,,,1,2,/p/o/poweredge-1900-gen-ii.jpg,"PowerEdge 1900 Gen II","2015-02-24 19:04:35",poweredge-1900-gen-ii-1,poweredge-1900-gen-ii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1900-gen-ii.jpg,"PowerEdge 1900 Gen II",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1950-gen-ii-1,,Server,simple,Servers,"Default Category",base,545,,,,,Quad,2,2.33GHz,"2015-01-28 21:38:31",,,,,544.0,"<div id=""product-full-descript""><p>The rack-optimized, Intel-based, two-socket 1U Dell PowerEdge 1950 III server delivers the right combination of computing power and availability for organizations who seek rack density. The Dell PowerEdge 1950 III is an affordable 64bit virtualization ready server. Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 9",,0,146GB,2,"3.5""",SAS,/p/o/poweredge-1950-gen-ii.jpg,"PowerEdge 1950 Gen II",Dell,,"Buy your PowerEdge 1950 Gen II today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 1950 Gen II Servers",,,"Use config","Use config","PowerEdge 1950 Gen II",,,"Block after Info Column",,,,Redundant,545.0000,Intel,Yes,4GB,DDR2,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-1950-gen-ii.jpg,"PowerEdge 1950 Gen II",,,,1,2,/p/o/poweredge-1950-gen-ii.jpg,"PowerEdge 1950 Gen II","2015-02-24 19:04:35",poweredge-1950-gen-ii-1,poweredge-1950-gen-ii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1950-gen-ii.jpg,"PowerEdge 1950 Gen II",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1950-gen-iii-1,,Server,simple,Servers,"Default Category",base,795,,,,,Quad,2,3.0GHz,"2015-01-28 21:38:31",,,,,794.0,"<div id=""product-full-descript""><p>The rack-optimized, Intel-based, two-socket 1U Dell PowerEdge 1950 III server delivers the right combination of computing power and availability for organizations who seek rack density. The Dell PowerEdge 1950 III is an affordable 64bit virtualization ready server. Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 9",,0,1TB,2,"3.5""",SATA,/p/o/poweredge-1950-gen-iii.jpg,"PowerEdge 1950 Gen III",Dell,,"Buy your PowerEdge 1950 Gen III today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 1950 Gen III Servers",,,"Use config","Use config","PowerEdge 1950 Gen III",,,"Block after Info Column",,,,Redundant,795.0000,Intel,Yes,16GB,DDR2,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-1950-gen-iii.jpg,"PowerEdge 1950 Gen III",,,,1,2,/p/o/poweredge-1950-gen-iii.jpg,"PowerEdge 1950 Gen III","2015-02-24 19:04:35",poweredge-1950-gen-iii-1,poweredge-1950-gen-iii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1950-gen-iii.jpg,"PowerEdge 1950 Gen III",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2900-rackmount-gen-ii-1,,Server,simple,Servers,"Default Category",base,995,,,,,Quad,2,2.33GHz,"2015-01-28 21:38:31",,,,,994.0,"<div id=""product-full-descript""><p>Designed with next generation performance features, large memory capacity and exceptional expandability, the Dell™ PowerEdge™ 2900 Rack mount server is ideal for messaging/collaboration applications, database and file/print consolidation in both a datacenter and remote/branch offices.  Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 9",,0,1TB,4,"3.5""",SATA,/p/o/poweredge-2900-rackmount-gen-ii.jpg,"PowerEdge 2900 Rackmount Gen II",Dell,,"Buy your PowerEdge 2900 Rackmount Gen II today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2900 Rackmount Gen II Servers",,,"Use config","Use config","PowerEdge 2900 Rackmount Gen II",,,"Block after Info Column",,,,Redundant,995.0000,Intel,Yes,16GB,DDR2,0,,"Rack - 4U+","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-2900-rackmount-gen-ii.jpg,"PowerEdge 2900 Rackmount Gen II",,,,1,2,/p/o/poweredge-2900-rackmount-gen-ii.jpg,"PowerEdge 2900 Rackmount Gen II","2015-02-24 19:04:35",poweredge-2900-rackmount-gen-ii-1,poweredge-2900-rackmount-gen-ii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2900-rackmount-gen-ii.jpg,"PowerEdge 2900 Rackmount Gen II",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2900-tower-gen-ii-1,,Server,simple,Servers,"Default Category",base,895,,,,,Quad,2,2.3GHz,"2015-01-28 21:38:31",,,,,894.0,"<div id=""product-full-descript""><p>Designed with next generation performance features, large memory capacity and exceptional expandability, the Dell™ PowerEdge™ 2900 Tower server is ideal for messaging/collaboration applications, database and file/print consolidation in both a datacenter and remote/branch offices.  Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 9",,0,1TB,4,"3.5""",SATA,/p/o/poweredge-2900-tower-gen-ii.jpg,"PowerEdge 2900 Tower Gen II",Dell,,"Buy your PowerEdge 2900 Tower Gen II today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2900 Tower Gen II Servers",,,"Use config","Use config","PowerEdge 2900 Tower Gen II",,,"Block after Info Column",,,,Redundant,895.0000,Intel,Yes,16GB,DDR2,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-2900-tower-gen-ii.jpg,"PowerEdge 2900 Tower Gen II",,,,1,2,/p/o/poweredge-2900-tower-gen-ii.jpg,"PowerEdge 2900 Tower Gen II","2015-02-24 19:04:35",poweredge-2900-tower-gen-ii-1,poweredge-2900-tower-gen-ii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2900-tower-gen-ii.jpg,"PowerEdge 2900 Tower Gen II",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2900-tower-gen-iii-1,,Server,simple,Servers,"Default Category",base,1195,,,,,Quad,2,2.5GHz,"2015-01-28 21:38:31",,,,,1194.0,"<div id=""product-full-descript""><p>Designed with next generation performance features, large memory capacity and exceptional expandability, the Dell™ PowerEdge™ 2900 Tower server is ideal for messaging/collaboration applications, database and file/print consolidation in both a datacenter and remote/branch offices.  Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 9",,0,2TB,4,"3.5""",SATA,/p/o/poweredge-2900-tower-gen-iii.jpg,"PowerEdge 2900 Tower Gen III",Dell,,"Buy your PowerEdge 2900 Tower Gen III today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2900 Tower Gen III Servers",,,"Use config","Use config","PowerEdge 2900 Tower Gen III",,,"Block after Info Column",,,,Redundant,1195.0000,Intel,Yes,32GB,DDR2,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-2900-tower-gen-iii.jpg,"PowerEdge 2900 Tower Gen III",,,,1,2,/p/o/poweredge-2900-tower-gen-iii.jpg,"PowerEdge 2900 Tower Gen III","2015-02-24 19:04:35",poweredge-2900-tower-gen-iii-1,poweredge-2900-tower-gen-iii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2900-tower-gen-iii.jpg,"PowerEdge 2900 Tower Gen III",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2950-gen-ii-1,,Server,simple,Servers,"Default Category",base,785,,,,,Quad,2,2.33GHz,"2015-01-28 21:38:31",,,,,784.0,"<div id=""product-full-descript""><p>Designed with next generation performance features, remote management advancements and a variety of storage options, the Dell&trade; Poweredge&trade; 1900 server is ideal for remote/branch offices, file/print, messaging and dedicated application support.&nbsp;Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 9",,0,146GB,4,"3.5""",SATA,/p/o/poweredge-2950-gen-ii.jpg,"PowerEdge 2950 Gen II",Dell,,"Buy your PowerEdge 2950 Gen II today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2950 Gen II Servers",,,"Use config","Use config","PowerEdge 2950 Gen II",,,"Block after Info Column",,,,Redundant,785.0000,Intel,Yes,4GB,DDR2,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-2950-gen-ii.jpg,"PowerEdge 2950 Gen II",,,,1,2,/p/o/poweredge-2950-gen-ii.jpg,"PowerEdge 2950 Gen II","2015-02-24 19:04:35",poweredge-2950-gen-ii-1,poweredge-2950-gen-ii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2950-gen-ii.jpg,"PowerEdge 2950 Gen II",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2950-gen-iii-1,,Server,simple,Servers,"Default Category",base,995,,,,,Quad,2,3.0GHz,"2015-01-28 21:38:31",,,,,994.0,"<div id=""product-full-descript""><p>In a rack-optimized 2U form factor, the Dell&trade; Poweredge&trade; 2950 server delivers an excellent balance of outstanding performance, availability and flexibility for growing network infrastructure applications as well as web, messaging, database and file/print consolidation.</p></div>",Optical,No,,"Generation 9",,0,1TB,4,"3.5""",SATA,/p/o/poweredge-2950-gen-iii.jpg,"PowerEdge 2950 Gen III",Dell,,"Buy your PowerEdge 2950 Gen III today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2950 Gen III Servers",,,"Use config","Use config","PowerEdge 2950 Gen III",,,"Block after Info Column",,,,Redundant,995.0000,Intel,Yes,16GB,DDR2,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-2950-gen-iii.jpg,"PowerEdge 2950 Gen III",,,,1,2,/p/o/poweredge-2950-gen-iii.jpg,"PowerEdge 2950 Gen III","2015-02-24 19:04:35",poweredge-2950-gen-iii-1,poweredge-2950-gen-iii-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2950-gen-iii.jpg,"PowerEdge 2950 Gen III",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
